#Epch  SVN  Week   Week-Sec          X[km]         Y[km]          Z[km]           T[Ms]
#====  ===  ====  =========  =============  =============  =============  =============
  112  G05  2205  531900.00   22184.998364   -6329.495027   13131.743808     -78.458196
  113  G05  2205  532800.00   23542.385847   -5984.044038   10757.497114     -78.459179
  114  G05  2205  533700.00   24635.580666   -5722.346966    8198.220138     -78.460971
  115  G05  2205  534600.00   25442.556938   -5511.833919    5498.249014     -78.462031
  116  G05  2205  535500.00   25949.506975   -5316.897205    2704.123783     -78.463372
  117  G05  2205  536400.00   26151.263111   -5100.458302    -136.217184     -78.464149
  118  G05  2205  537300.00   26051.399826   -4825.583262   -2974.251960     -78.465904
  119  G05  2205  538200.00   25662.016310   -4457.084397   -5761.685779     -78.466853
  120  G05  2205  539100.00   25003.211391   -3963.047808   -8451.245388     -78.468254
  121  G05  2205  540000.00   24102.273611   -3316.230113  -10997.445845     -78.469067
  122  G05  2205  540900.00   22992.619088   -2495.273379  -13357.319642     -78.470869
  123  G05  2205  541800.00   21712.518188   -1485.694530  -15491.099143     -78.471947
  124  G05  2205  542700.00   20303.658896    -280.613983  -17362.844338     -78.472983
  125  G05  2205  543600.00   18809.599876    1118.802216  -18941.008829     -78.474055
  126  G05  2205  544500.00   17274.169552    2703.202364  -20198.937797     -78.475252
  127  G05  2205  545400.00   15739.869020    4455.216241  -21115.292355     -78.476220
  128  G05  2205  546300.00   14246.336232    6349.923938  -21674.395348     -78.477310
  129  G05  2205  547200.00   12828.926742    8355.610466  -21866.494147     -78.478760
  130  G05  2205  548100.00   11517.462405   10434.780371  -21687.936497     -78.479899
  131  G05  2205  549000.00   10335.193833   12545.397421  -21141.256001     -78.481160
  132  G05  2205  549900.00    9298.015342   14642.306209  -20235.164373     -78.482226
  133  G05  2205  550800.00    8413.962642   16678.785672  -18984.448317     -78.483366
  134  G05  2205  551700.00    7683.013826   18608.179008  -17409.769721     -78.484657
  135  G05  2205  552600.00    7097.203646   20385.540842  -15537.368959     -78.485524
  136  G05  2205  553500.00    6641.049711   21969.240631  -13398.672382     -78.487002
  137  G05  2205  554400.00    6292.277644   23322.461711  -11029.806653     -78.488101
  138  G05  2205  555300.00    6022.820686   24414.537893   -8471.024406     -78.489162
  139  G05  2205  556200.00    5800.058100   25222.074387   -5766.047680     -78.490159
  140  G05  2205  557100.00    5588.246688   25729.806959   -2961.337791     -78.491837
  141  G05  2205  558000.00    5350.090976   25931.162422    -105.302494     -78.493183
  142  G05  2205  558900.00    5048.390905   25828.494665    2752.546520     -78.493858
  143  G05  2205  559800.00    4647.701359   25432.982994    5562.470714     -78.495195
  144  G05  2205  560700.00    4115.936086   24764.193122    8275.399568     -78.496059
  145  G05  2205  561600.00    3425.849609   23849.315146   10843.825088     -78.497552
  146  G05  2205  562500.00    2556.334769   22722.106585   13222.676980     -78.498515
  147  G05  2205  563400.00    1493.480471   21421.581389   15370.159302     -78.500049
  148  G05  2205  564300.00     231.343718   19990.497077   17248.529828     -78.501082
