#Epch  SVN  Week   Week-Sec          X[km]         Y[km]          Z[km]           T[Ms]
#====  ===  ====  =========  =============  =============  =============  =============
  100  G12  2205  521100.00   -8132.489086  -24174.325128   -7900.575378    -200.964358
  101  G12  2205  522000.00   -7419.150795  -23426.810079  -10502.464701    -200.969622
  102  G12  2205  522900.00   -6501.559890  -22490.935045  -12926.907461    -200.975049
  103  G12  2205  523800.00   -5369.422089  -21406.885962  -15133.423873    -200.980357
  104  G12  2205  524700.00   -4020.477726  -20217.333174  -17085.293392    -200.985574
  105  G12  2205  525600.00   -2460.748434  -18965.819841  -18750.102764    -200.991094
  106  G12  2205  526500.00    -704.478721  -17695.140254  -20100.225213    -200.996483
  107  G12  2205  527400.00    1226.223595  -16445.765183  -21113.227595    -201.001622
  108  G12  2205  528300.00    3302.034287  -15254.369056  -21772.202893    -201.007077
  109  G12  2205  529200.00    5487.323942  -14152.509905  -22066.025793    -201.012258
  110  G12  2205  530100.00    7741.302006  -13165.507778  -21989.529252    -201.017521
  111  G12  2205  531000.00   10019.354645  -12311.560812  -21543.600052    -201.022782
  112  G12  2205  531900.00   12274.530947  -11601.130569  -20735.191378    -201.028122
  113  G12  2205  532800.00   14459.126730  -11036.619617  -19577.250531    -201.033374
  114  G12  2205  533700.00   16526.311368  -10612.354940  -18088.560079    -201.038684
  115  G12  2205  534600.00   18431.740643  -10314.880675  -16293.491144    -201.043866
  116  G12  2205  535500.00   20135.097950  -10123.553139  -14221.668107    -201.048977
  117  G12  2205  536400.00   21601.507223  -10011.420412  -11907.544991    -201.054124
  118  G12  2205  537300.00   22802.764001   -9946.358090   -9389.895021    -201.059259
  119  G12  2205  538200.00   23718.335985   -9892.422682   -6711.216467    -201.064524
  120  G12  2205  539100.00   24336.091474   -9811.374789   -3917.059856    -201.069882
  121  G12  2205  540000.00   24652.722967   -9664.316178   -1055.283853    -201.074933
  122  G12  2205  540900.00   24673.843952   -9413.378559    1824.750444    -201.080251
  123  G12  2205  541800.00   24413.749042   -9023.397739    4673.034514    -201.085412
  124  G12  2205  542700.00   23894.840950   -8463.505238    7439.801943    -201.090683
  125  G12  2205  543600.00   23146.741556   -7708.570744   10076.435435    -201.095772
  126  G12  2205  544500.00   22205.118108   -6740.433029   12536.372337    -201.101054
  127  G12  2205  545400.00   21110.268538   -5548.864337   14775.988340    -201.106235
  128  G12  2205  546300.00   19905.521380   -4132.223384   16755.438348    -201.111503
  129  G12  2205  547200.00   18635.515049   -2497.764818   18439.433579    -201.116357
  130  G12  2205  548100.00   17344.427705    -661.587609   19797.934931    -201.121664
  131  G12  2205  549000.00   16074.232159    1351.779348   20806.744411    -201.126770
  132  G12  2205  549900.00   14863.049906    3510.139862   21447.979058    -201.131842
  133  G12  2205  550800.00   13743.674371    5774.711027   21710.415041    -201.137365
  134  G12  2205  551700.00   12742.326036    8101.477065   21589.693425    -201.142239
  135  G12  2205  552600.00   11877.691579   10442.759496   21088.383273    -201.147705
  136  G12  2205  553500.00   11160.286138   12748.937308   20215.901967    -201.152768
  137  G12  2205  554400.00   10592.163087   14970.244647   18988.296852    -201.157782
  138  G12  2205  555300.00   10166.979969   17058.571003   17427.896133    -201.163134
  139  G12  2205  556200.00    9870.413529   18969.189866   15562.840378    -201.168417
  140  G12  2205  557100.00    9680.901744   20662.346313   13426.508740    -201.173483
  141  G12  2205  558000.00    9570.677250   22104.641410   11056.856105    -201.178592
  142  G12  2205  558900.00    9507.045116   23270.161342    8495.678715    -201.184093
  143  G12  2205  559800.00    9453.849047   24141.311057    5787.826404    -201.189171
  144  G12  2205  560700.00    9373.063931   24709.325301    2980.379542    -201.194679
  145  G12  2205  561600.00    9226.449466   24974.443524     121.808083    -201.199611
  146  G12  2205  562500.00    8977.199141   24945.748670   -2738.871006    -201.204905
  147  G12  2205  563400.00    8591.521062   24640.682661   -5552.923190    -201.210326
  148  G12  2205  564300.00    8040.091619   24084.263099   -8272.699655    -201.215572
  149  G12  2205  565200.00    7299.329433   23308.035880  -10852.403230    -201.220956
  150  G12  2205  566100.00    6352.445057   22348.806862  -13248.807571    -201.225883
  151  G12  2205  567000.00    5190.231025   21247.202289  -15421.921903    -201.231560
  152  G12  2205  567900.00    3811.566759   20046.112286  -17335.595160    -201.236483
  153  G12  2205  568800.00    2223.623141   18789.074409  -18958.054632    -201.241856
  154  G12  2205  569700.00     441.761921   17518.655108  -20262.375274    -201.247393
  155  G12  2205  570600.00   -1510.864674   16274.885972  -21226.876579    -201.252505
  156  G12  2205  571500.00   -3603.999023   15093.809129  -21835.444480    -201.257787
  157  G12  2205  572400.00   -5801.223629   14006.182079  -22077.776027    -201.262792
  158  G12  2205  573300.00   -8061.134505   13036.386832  -21949.544781    -201.268315
  159  G12  2205  574200.00  -10338.702428   12201.581557  -21452.484923    -201.273615
  160  G12  2205  575100.00  -12586.775814   11511.125210  -20594.392118    -201.278864
  161  G12  2205  576000.00  -14757.673835   10966.296867  -19389.039263    -201.284209
  162  G12  2205  576900.00  -16804.814788   10560.321990  -17856.005469    -201.289290
  163  G12  2205  577800.00  -18684.322512   10278.707679  -16020.417026    -201.294603
  164  G12  2205  578700.00  -20356.553209   10099.878422  -13912.599759    -201.300100
  165  G12  2205  579600.00  -21787.486356    9996.093091  -11567.643178    -201.305168
  166  G12  2205  580500.00  -22949.926662    9934.613383   -9024.878123    -201.310284
  167  G12  2205  581400.00  -23824.469294    9879.083812   -6327.271266    -201.315795
  168  G12  2205  582300.00  -24400.187846    9791.074203   -3520.741855    -201.320829
  169  G12  2205  583200.00  -24675.013744    9631.727786    -653.408328    -201.326026
  170  G12  2205  584100.00  -24655.786684    9363.452011    2225.225098    -201.331354
  171  G12  2205  585000.00  -24357.968082    8951.585352    5065.129221    -201.336621
  172  G12  2205  585900.00  -23805.022890    8365.972198    7816.642918    -201.341453
  173  G12  2205  586800.00  -23027.488984    7582.379597   10431.381126    -201.346837
  174  G12  2205  587700.00  -22061.767026    6583.694352   12863.138562    -201.352071
  175  G12  2205  588600.00  -20948.676479    5360.846676   15068.768702    -201.357302
  176  G12  2205  589500.00  -19731.834713    3913.417213   17009.016968    -201.362558
  177  G12  2205  590400.00  -18455.925014    2249.897175   18649.287295    -201.367873
  178  G12  2205  591300.00  -17164.925405     387.586211   19960.322296    -201.373245
  179  G12  2205  592200.00  -15900.372875   -1647.871457   20918.779156    -201.378061
  180  G12  2205  593100.00  -14699.736760   -3823.295861   21507.686109    -201.383679
  181  G12  2205  594000.00  -13594.970556   -6099.092694   21716.767670    -201.388962
